FES Amp = 150.0
FES Dur = 50.0
FES F = 1.0
FES Np = 1.0
Time (s), Torque (ft-lbs), FES Pulse, Window Flag
0.7456581592559814,44.51744974358779,0.0,2
0.7476611137390137,44.56906541375776,0.0,2
0.7511518001556396,44.577168870008016,0.0,2
0.7541470527648926,44.49166889335238,0.0,2
0.7561728954315186,44.541137898477785,0.0,2
0.7581686973571777,44.51001180144947,0.0,2
0.7597470283508301,44.548043748800346,0.0,2
0.7617785930633545,44.551936574871384,0.0,2
0.7637412548065186,44.546451181027855,0.0,2
0.7657337188720703,44.54294934855552,0.0,2
0.7677621841430664,44.53193074275206,0.0,2
0.7697246074676514,44.496573199143135,0.0,2
0.7724287509918213,44.5217685599554,0.0,2
0.7744808197021484,44.55177220819534,0.0,2
0.7774202823638916,44.56918028294318,0.0,2
0.7800922393798828,44.513887394173764,0.0,2
0.782501220703125,44.53720586798616,0.0,2
0.7844617366790771,44.48765711397099,0.0,2
0.7864556312561035,44.537944184175636,0.0,2
0.7884502410888672,44.46771726227782,0.0,2
0.789982795715332,44.4804791165412,0.0,2
0.7925305366516113,44.50593160556116,0.0,2
0.7937116622924805,44.47689930524056,0.0,2
0.7956902980804443,44.52232138175442,0.0,2
0.7996780872344971,44.53646757170462,0.0,2
0.8021190166473389,44.47496337101483,0.0,2
0.8041188716888428,44.54635204842601,0.0,2
0.8071062564849854,44.51998577500161,0.0,2
0.8096234798431396,44.49592391097888,0.0,2
0.8116958141326904,44.50260528301877,0.0,2
0.814629316329956,44.513759975627856,0.0,2
0.8176534175872803,44.52963758985762,0.0,2
0.8196492195129395,44.51239790394254,0.0,2
0.8220057487487793,44.437902053313366,0.0,2
0.8240067958831787,44.43512248529519,0.0,2
0.8279187679290771,44.508940215929485,0.0,2
0.8299477100372314,44.52657925399161,0.0,2
0.8321719169616699,44.47444116142827,0.0,2
0.8345174789428711,44.430566342834524,0.0,2
0.8366234302520752,44.42762378230843,0.0,2
0.8386185169219971,44.50782602682054,0.0,2
0.8411340713500977,44.51040957122211,0.0,2
0.8431389331817627,44.47818719340918,0.0,2
0.8451230525970459,44.50153249546445,0.0,2
0.8471176624298096,44.49241704817798,0.0,2
0.8506669998168945,44.412815383742554,0.0,2
0.8532249927520752,44.47691067867376,0.0,2
0.8552231788635254,44.412826192923966,0.0,2
0.8572125434875488,44.50471634780932,0.0,2
0.8597049713134766,44.475526606191735,0.0,2
0.8617961406707764,44.43260288430501,0.0,2
0.8637943267822266,44.444904044416695,0.0,2
0.8657641410827637,44.493023857232494,0.0,2
0.8687691688537598,44.44556598101982,0.0,2
0.871323823928833,44.40550759666999,0.0,2
0.8732938766479492,44.393899112411574,0.0,2
0.8783025741577148,44.441110850527316,0.0,2
0.8798110485076904,44.44909468230533,0.0,2
0.8829293251037598,44.47291560859497,0.0,2
0.8849215507507324,44.39236422149749,0.0,2
0.887911319732666,44.4465417167877,0.0,2
0.889904260635376,44.45451945246819,0.0,2
0.8926217555999756,44.46040931535382,0.0,2
0.8937098979949951,44.44737796856569,0.0,2
0.8957085609436035,44.42536186905297,0.0,2
0.8976736068725586,44.42998829466659,0.0,2
0.9008650779724121,44.3978373820674,0.0,2
0.9033524990081787,45.438079942361234,0.0,2
0.9053463935852051,45.37317566985317,0.0,2
0.9098694324493408,45.40651492219008,0.0,2
0.9134521484375,45.373113207712905,0.0,2
0.9154171943664551,45.45263204247663,0.0,2
0.9183845520019531,45.45214248009212,0.0,2
0.9210193157196045,45.35993457571834,0.0,2
0.9233801364898682,45.42794348194736,0.0,2
0.9283943176269531,45.4315322072067,0.0,2
0.9310810565948486,45.40251380259824,0.0,2
0.93511962890625,45.34518829035227,0.0,2
0.9371011257171631,45.441162320303995,0.0,2
0.940636396408081,45.42555424625401,0.0,2
0.946645975112915,45.35794872314789,0.0,2
0.9486112594604492,45.39873861570234,0.0,2
0.9501388072967529,45.38434610233154,0.0,2
0.9521641731262207,45.40063739560702,0.0,2
0.9561338424682617,45.39162864471227,0.0,2
0.9581465721130371,45.34905071492004,0.0,2
0.9640460014343262,45.34597436209235,0.0,2
0.9660401344299316,45.36181603410319,0.0,2
0.9680347442626953,45.34351517934337,0.0,2
0.9726095199584961,45.3670030448818,0.0,2
0.974604606628418,45.331458623887606,0.0,2
0.9766030311584473,45.39921267572917,0.0,2
0.9808478355407715,45.31523312524156,0.0,2
0.9833588600158691,45.369866113486474,0.0,2
0.9853529930114746,45.37608960806735,0.0,2
0.988311767578125,45.34241305737635,0.0,2
0.9909186363220215,45.40085962406405,0.0,2
0.992938756942749,45.39604149912971,0.0,2
0.9940586090087891,45.33335455099537,0.0,2
0.9970541000366211,45.3894626482224,0.0,2
1.0006403923034668,45.34479495702159,0.0,2
1.0026390552520752,45.39121235876758,0.0,2
1.0046665668487549,45.35206035531476,0.0,2
1.007669448852539,45.35909161978903,0.0,2
1.0096204280853271,45.37822281122604,0.0,2
1.0108304023742676,45.29647334713765,0.0,2
1.0128309726715088,45.33620352071102,0.0,2
1.0148966312408447,45.35075545187678,0.0,2
1.0168137550354004,45.29325248248591,0.0,2
1.0203359127044678,45.34490935363034,0.0,2
1.022589921951294,45.32327432710506,0.0,2
1.024559736251831,45.37263043503701,0.0,2
1.0295822620391846,45.3734899633981,0.0,2
1.031923532485962,45.3698291888041,0.0,2
1.0339162349700928,45.294672758352306,0.0,2
1.0369007587432861,45.334275451013056,0.0,2
1.038869857788086,45.368311517715775,0.0,2
1.041809320449829,45.32114031920495,0.0,2
1.043809413909912,45.30885678604801,0.0,2
1.045828104019165,45.357058086855545,0.0,2
1.0498175621032715,45.355140317867715,0.0,2
1.051929235458374,45.294621084316944,0.0,2
1.0549230575561523,45.31130288937962,0.0,2
1.0569179058074951,45.35027668541172,0.0,2
1.0589125156402588,45.29480933642799,0.0,2
1.060950517654419,45.2629210602362,0.0,2
1.0629897117614746,45.32357011881089,0.0,2
1.0649714469909668,45.32963800253761,0.0,2
1.0669639110565186,45.2618336580678,0.0,2
1.068941354751587,45.32720907203451,0.0,2
1.0704877376556396,45.26512785626312,0.0,2
1.0725491046905518,45.28824260573676,0.0,2
1.0745115280151367,45.286406683942495,0.0,2
1.0784687995910645,45.26322259074184,0.0,2
1.080991268157959,45.28499345243696,0.0,2
1.0832641124725342,45.331732496990895,0.0,2
1.085294485092163,45.24759891299231,0.0,2
1.0872859954833984,45.25131512424149,0.0,2
1.08984375,45.321005029182096,0.0,2
1.092008113861084,45.30363399895786,0.0,2
1.094040870666504,45.25620508273645,0.0,2
1.0960540771484375,45.2998477763667,0.0,2
1.0980145931243896,45.26901590876429,0.0,2
1.1006603240966797,45.32379871325859,0.0,2
1.102170705795288,45.30584976631995,0.0,2
1.1041460037231445,45.28971443151132,0.0,2
1.107097864151001,45.23317966510475,0.0,2
1.1149623394012451,45.26720033408033,0.0,2
1.118947982788086,45.25108422906471,0.0,2
1.1204235553741455,45.21759782954655,0.0,2
1.1229677200317383,45.26010773360912,0.0,2
1.1269216537475586,45.2549318254745,0.0,2
1.128948450088501,45.21173421911608,0.0,2
1.1323130130767822,45.27100232094571,0.0,2
1.1353349685668945,45.27139857724404,0.0,2
1.1373255252838135,45.21818716326067,0.0,2
1.139827013015747,45.20817914251098,0.0,2
1.1418910026550293,45.28724303784517,0.0,2
1.1439051628112793,45.27384264629446,0.0,2
1.1458873748779297,45.274338244576064,0.0,2
1.147911548614502,45.281290642209136,0.0,2
1.1503880023956299,45.23548644748313,0.0,2
1.1523988246917725,45.2679895904941,0.0,2
1.1544451713562012,45.29591569141366,0.0,2
1.1574184894561768,45.19605931425348,0.0,2
1.159924030303955,45.25984227906961,0.0,2
1.1623945236206055,45.25872953065099,0.0,2
1.164393663406372,45.2874814038286,0.0,2
1.1663858890533447,45.25886483852128,0.0,2
1.168412208557129,45.26476543067696,0.0,2
1.1710376739501953,45.213031065348446,0.0,2
1.173025369644165,45.284370814340896,0.0,2
1.1740732192993164,45.23745002806716,0.0,2
1.177013874053955,45.22030723313765,0.0,2
1.1795523166656494,45.192885498348154,0.0,2
1.182145118713379,45.277265751813054,0.0,2
1.1841378211975098,45.26367177530628,0.0,2
1.1871099472045898,45.24314803221186,0.0,2
1.1896162033081055,45.20616531684851,0.0,2
1.1907856464385986,45.263578133149586,0.0,2
1.1932618618011475,45.2415592120291,0.0,2
1.1952683925628662,45.243890771608356,0.0,2
1.197296380996704,45.26477647259061,0.0,2
1.203033208847046,45.23108844015179,0.0,2
1.2049918174743652,45.24662038360296,0.0,2
1.2070209980010986,45.19587671221263,0.0,2
1.2095561027526855,45.26420931894601,0.0,2
1.2116355895996094,45.202380181522045,0.0,2
1.2136664390563965,45.239497744013896,0.0,2
1.2156596183776855,45.18632314598576,0.0,2
1.2176547050476074,45.23701653904329,0.0,2
1.2196502685546875,45.16326633882336,0.0,2
1.2219436168670654,45.187302774154446,0.0,2
1.2239246368408203,45.24728311744132,0.0,2
1.2259173393249512,45.2146590460076,0.0,2
1.2325000762939453,45.20094769790797,0.0,2
1.234492301940918,45.198727802371806,0.0,2
1.2374491691589355,45.16670271998407,0.0,2
1.240990161895752,45.156215684083364,0.0,2
1.242997407913208,45.182180763672356,0.0,2
1.244962453842163,45.21868507214205,0.0,2
1.2479584217071533,45.19539521413575,0.0,2
1.249523639678955,45.18425353373562,0.0,2
1.2515828609466553,45.17156194768005,0.0,2
1.252800464630127,45.21056878094388,0.0,2
1.2548553943634033,45.224403573586045,0.0,2
1.256836175918579,45.210552985376154,0.0,2
1.2629694938659668,45.14083685665524,0.0,2
1.265962839126587,45.20757884639868,0.0,2
1.2679226398468018,45.22186836358399,0.0,2
1.271456003189087,45.22470776586769,0.0,2
1.273451566696167,45.13815615195059,0.0,2
1.2764089107513428,45.185469094380224,0.0,2
1.279939889907837,45.15249065961021,0.0,2
1.2824616432189941,45.22044658969518,0.0,2
1.2844796180725098,45.14525753434867,0.0,2
1.2874505519866943,45.21285552078058,0.0,2
1.290001392364502,45.19801199374013,0.0,2
1.2911546230316162,45.13281954306098,0.0,2
